rph_ID,idhogar,enc_region,enc_rpc,P_AUMENTO_COM,P_INSEG_LUGARES_14,SCREEN_INT_RDV,SCREEN_INT_RFV,SCREEN_INT_RVI,SCREEN_ROB_HUR
01-08-47-45_1,01-08-47-45-H1,16,16301,1.0,3.0,2.0,2.0,2.0,2.0
01-08-65-59_1,01-08-65-59-H1,5,5802,1.0,85.0,2.0,2.0,2.0,2.0
01-08-72-71_2,01-08-72-71-H1,8,8102,1.0,3.0,,1.0,2.0,2.0
01-08-83-19_1,01-08-83-19-H1,13,13201,1.0,85.0,,2.0,2.0,2.0
01-09-03-68_1,01-09-03-68-H1,13,13130,1.0,85.0,,2.0,2.0,2.0
01-09-17-07_2,01-09-17-07-H1,13,13119,1.0,3.0,,2.0,2.0,2.0
01-09-25-73_1,01-09-25-73-H1,7,7301,88.0,85.0,,2.0,2.0,2.0
01-09-29-63_1,01-09-29-63-H1,13,13106,1.0,3.0,,2.0,2.0,1.0
01-09-65-23_1,01-09-65-23-H1,13,13101,1.0,85.0,,2.0,2.0,2.0
01-09-69-57_1,01-09-69-57-H1,8,8102,1.0,85.0,,2.0,2.0,2.0
01-09-71-52_3,01-09-71-52-H1,7,7301,3.0,3.0,2.0,2.0,2.0,2.0
01-09-72-74_2,01-09-72-74-H1,7,7102,1.0,2.0,2.0,2.0,2.0,2.0
01-09-90-98_4,01-09-90-98-H1,14,14201,1.0,3.0,2.0,2.0,2.0,2.0
01-10-01-68_1,01-10-01-68-H1,13,13107,1.0,3.0,,2.0,2.0,2.0
01-10-40-11_1,01-10-40-11-H1,13,13401,2.0,3.0,2.0,2.0,2.0,2.0
01-10-90-97_3,01-10-90-97-H1,5,5103,2.0,85.0,2.0,2.0,2.0,2.0
01-11-03-29_2,01-11-03-29-H1,2,2101,1.0,3.0,2.0,2.0,2.0,2.0
01-11-06-91_2,01-11-06-91-H1,8,8103,1.0,3.0,2.0,2.0,1.0,2.0
01-12-12-40_2,01-12-12-40-H1,7,7101,1.0,3.0,2.0,2.0,2.0,2.0
01-12-15-64_3,01-12-15-64-H1,5,5802,1.0,85.0,2.0,2.0,2.0,2.0
01-12-19-25_4,01-12-19-25-H1,13,13106,1.0,3.0,,2.0,1.0,1.0
01-12-33-87_1,01-12-33-87-H1,13,13128,1.0,4.0,1.0,2.0,2.0,2.0
01-12-79-34_2,01-12-79-34-H1,8,8110,1.0,3.0,2.0,1.0,2.0,2.0
01-12-94-31_2,01-12-94-31-H1,16,16107,1.0,1.0,2.0,2.0,2.0,2.0
01-13-08-76_2,01-13-08-76-H1,9,9201,2.0,85.0,,2.0,2.0,2.0
01-13-45-51_1,01-13-45-51-H1,13,13123,1.0,4.0,2.0,2.0,2.0,2.0
01-13-54-51_1,01-13-54-51-H1,6,6105,1.0,3.0,,2.0,2.0,2.0
01-13-75-23_2,01-13-75-23-H1,7,7105,1.0,3.0,,2.0,2.0,2.0
01-14-01-98_1,01-14-01-98-H1,13,13110,1.0,3.0,2.0,2.0,2.0,2.0
01-14-03-71_1,01-14-03-71-H1,7,7201,1.0,3.0,2.0,2.0,2.0,2.0
01-14-71-52_1,01-14-71-52-H1,6,6117,1.0,3.0,2.0,2.0,1.0,2.0
01-14-85-44_2,01-14-85-44-H1,7,7101,1.0,85.0,,1.0,2.0,2.0
01-15-39-69_3,01-15-39-69-H1,13,13124,1.0,85.0,2.0,2.0,2.0,2.0
01-15-41-12_1,01-15-41-12-H1,5,5101,1.0,85.0,2.0,1.0,2.0,2.0
01-15-55-63_1,01-15-55-63-H1,10,10109,1.0,3.0,2.0,2.0,2.0,2.0
01-15-57-00_1,01-15-57-00-H1,13,13132,1.0,3.0,2.0,2.0,2.0,2.0
01-15-59-07_2,01-15-59-07-H1,8,8107,1.0,3.0,2.0,2.0,2.0,2.0
01-15-73-42_4,01-15-73-42-H1,13,13123,1.0,85.0,2.0,2.0,2.0,2.0
01-15-85-83_5,01-15-85-83-H1,10,10208,1.0,3.0,,1.0,2.0,2.0
01-16-32-04_1,01-16-32-04-H1,11,11101,1.0,2.0,,2.0,2.0,2.0
01-16-33-05_1,01-16-33-05-H1,13,13126,1.0,3.0,2.0,2.0,2.0,2.0
01-16-57-93_1,01-16-57-93-H1,10,10208,88.0,3.0,2.0,2.0,2.0,2.0
01-16-68-72_1,01-16-68-72-H1,13,13113,1.0,1.0,,2.0,2.0,2.0
01-16-82-64_1,01-16-82-64-H1,13,13119,1.0,85.0,2.0,2.0,2.0,2.0
01-16-83-95_3,01-16-83-95-H1,5,5301,1.0,3.0,2.0,2.0,2.0,2.0
01-17-20-28_1,01-17-20-28-H1,13,13120,1.0,4.0,2.0,2.0,2.0,2.0
01-17-21-64_1,01-17-21-64-H1,14,14204,2.0,3.0,,2.0,2.0,2.0
01-17-23-37_4,01-17-23-37-H1,5,5802,1.0,85.0,2.0,2.0,1.0,1.0
01-17-49-30_2,01-17-49-30-H1,13,13501,1.0,3.0,2.0,2.0,2.0,2.0
01-17-56-41_2,01-17-56-41-H1,8,8103,2.0,3.0,2.0,2.0,2.0,2.0
01-17-74-44_1,01-17-74-44-H1,11,11101,2.0,3.0,,2.0,2.0,2.0
01-17-84-98_1,01-17-84-98-H1,5,5502,1.0,2.0,2.0,2.0,2.0,2.0
01-18-62-79_1,01-18-62-79-H1,6,6101,1.0,3.0,2.0,2.0,2.0,2.0
01-19-44-19_1,01-19-44-19-H1,7,7101,1.0,85.0,,2.0,2.0,2.0
01-19-56-92_2,01-19-56-92-H1,13,13201,2.0,3.0,2.0,2.0,2.0,2.0
01-19-65-44_1,01-19-65-44-H1,16,16103,1.0,85.0,2.0,2.0,2.0,2.0
01-19-82-80_1,01-19-82-80-H1,8,8101,1.0,3.0,2.0,2.0,2.0,2.0
01-19-95-30_1,01-19-95-30-H1,16,16301,1.0,85.0,,2.0,2.0,2.0
01-20-24-31_1,01-20-24-31-H1,12,12101,1.0,4.0,2.0,2.0,2.0,2.0
01-20-31-15_2,01-20-31-15-H1,14,14201,1.0,2.0,,2.0,2.0,2.0
01-20-47-12_1,01-20-47-12-H1,7,7201,2.0,3.0,2.0,2.0,2.0,2.0
01-20-62-39_2,01-20-62-39-H1,7,7201,1.0,85.0,,2.0,2.0,2.0
01-21-14-51_2,01-21-14-51-H1,7,7102,2.0,3.0,2.0,2.0,2.0,2.0
01-21-17-38_2,01-21-17-38-H1,7,7301,1.0,85.0,2.0,2.0,2.0,2.0
01-21-27-12_1,01-21-27-12-H1,15,15101,88.0,85.0,,2.0,2.0,2.0
01-21-31-00_2,01-21-31-00-H1,5,5301,1.0,3.0,,2.0,2.0,2.0
01-21-33-46_2,01-21-33-46-H1,6,6301,1.0,85.0,,2.0,2.0,2.0
01-21-41-40_1,01-21-41-40-H1,13,13131,1.0,3.0,,2.0,2.0,2.0
01-21-47-06_1,01-21-47-06-H1,8,8106,1.0,1.0,,2.0,2.0,2.0
01-21-49-75_2,01-21-49-75-H1,4,4201,2.0,85.0,2.0,2.0,2.0,2.0
01-21-59-76_1,01-21-59-76-H1,5,5101,1.0,3.0,,2.0,2.0,2.0
01-21-68-33_3,01-21-68-33-H2,13,13131,2.0,85.0,,2.0,2.0,2.0
01-22-15-50_1,01-22-15-50-H1,5,5101,2.0,4.0,2.0,2.0,2.0,2.0
01-22-73-50_1,01-22-73-50-H1,8,8107,1.0,2.0,,2.0,2.0,2.0
01-23-25-33_2,01-23-25-33-H1,7,7102,1.0,3.0,,2.0,2.0,2.0
01-23-30-51_2,01-23-30-51-H1,8,8101,1.0,85.0,2.0,2.0,2.0,2.0
01-23-78-36_2,01-23-78-36-H1,13,13404,1.0,85.0,,2.0,2.0,2.0
01-23-80-30_1,01-23-80-30-H1,5,5109,1.0,3.0,2.0,1.0,2.0,2.0
01-23-93-94_1,01-23-93-94-H1,3,3101,1.0,3.0,2.0,2.0,2.0,2.0
01-24-02-69_2,01-24-02-69-H1,10,10301,1.0,2.0,2.0,2.0,1.0,2.0
01-24-47-07_2,01-24-47-07-H1,6,6301,1.0,3.0,2.0,2.0,2.0,2.0
01-24-53-35_3,01-24-53-35-H1,13,13122,1.0,4.0,2.0,2.0,2.0,2.0
01-24-61-99_1,01-24-61-99-H1,2,2101,1.0,3.0,,2.0,2.0,2.0
01-24-63-01_3,01-24-63-01-H1,15,15101,1.0,3.0,2.0,2.0,2.0,2.0
01-24-63-21_1,01-24-63-21-H1,9,9119,1.0,2.0,,2.0,2.0,2.0
01-24-70-96_1,01-24-70-96-H1,5,5502,2.0,3.0,,2.0,2.0,2.0
01-24-84-55_2,01-24-84-55-H1,6,6301,1.0,4.0,2.0,2.0,2.0,2.0
01-24-92-65_2,01-24-92-65-H1,7,7301,1.0,85.0,1.0,1.0,2.0,2.0
01-24-98-36_1,01-24-98-36-H1,8,8102,1.0,3.0,2.0,2.0,2.0,2.0
01-25-52-87_1,01-25-52-87-H1,8,8106,1.0,2.0,,2.0,2.0,2.0
01-25-95-72_6,01-25-95-72-H1,3,3101,1.0,85.0,,2.0,1.0,1.0
01-25-97-18_5,01-25-97-18-H1,7,7301,2.0,85.0,2.0,2.0,2.0,2.0
01-25-98-64_8,01-25-98-64-H1,9,9201,1.0,85.0,,2.0,2.0,2.0
01-26-35-05_1,01-26-35-05-H1,1,1101,1.0,85.0,,2.0,2.0,2.0
01-26-49-79_1,01-26-49-79-H1,10,10208,1.0,4.0,,2.0,2.0,2.0
01-26-55-33_1,01-26-55-33-H1,16,16102,1.0,3.0,2.0,2.0,2.0,2.0
01-26-63-89_2,01-26-63-89-H1,5,5101,2.0,3.0,,2.0,2.0,1.0
01-26-76-53_1,01-26-76-53-H1,6,6117,88.0,85.0,,2.0,2.0,2.0
01-26-97-88_1,01-26-97-88-H1,13,13115,3.0,3.0,2.0,2.0,2.0,2.0
01-27-16-63_1,01-27-16-63-H1,4,4301,1.0,85.0,2.0,2.0,2.0,2.0
01-27-30-74_2,01-27-30-74-H1,13,13113,2.0,4.0,2.0,2.0,2.0,2.0
01-27-36-64_1,01-27-36-64-H1,13,13114,1.0,3.0,2.0,2.0,2.0,2.0
01-27-64-09_1,01-27-64-09-H1,13,13108,2.0,85.0,,2.0,2.0,1.0
01-27-73-18_3,01-27-73-18-H1,13,13105,2.0,85.0,,2.0,2.0,2.0
01-27-77-12_2,01-27-77-12-H1,16,16109,1.0,85.0,,2.0,2.0,2.0
01-28-22-94_2,01-28-22-94-H1,4,4102,1.0,85.0,,2.0,2.0,2.0
01-28-23-67_5,01-28-23-67-H1,14,14101,1.0,85.0,,2.0,2.0,2.0
01-28-53-01_3,01-28-53-01-H1,8,8101,1.0,85.0,2.0,2.0,2.0,2.0
01-28-57-49_1,01-28-57-49-H1,2,2201,1.0,3.0,2.0,2.0,2.0,2.0
01-28-61-54_1,01-28-61-54-H1,8,8108,1.0,85.0,,2.0,2.0,2.0
01-28-76-28_1,01-28-76-28-H1,8,8103,2.0,85.0,2.0,2.0,2.0,2.0
01-29-17-38_1,01-29-17-38-H1,8,8103,1.0,85.0,2.0,2.0,2.0,2.0
01-29-20-18_1,01-29-20-18-H1,12,12101,1.0,85.0,,2.0,2.0,2.0
01-29-53-27_1,01-29-53-27-H1,5,5801,1.0,1.0,,2.0,2.0,2.0
01-29-98-01_1,01-29-98-01-H1,16,16109,1.0,3.0,,2.0,2.0,2.0
01-30-05-18_2,01-30-05-18-H1,14,14101,1.0,85.0,2.0,2.0,2.0,2.0
01-30-21-66_4,01-30-21-66-H1,5,5804,1.0,85.0,2.0,2.0,2.0,2.0
01-30-30-37_1,01-30-30-37-H1,5,5804,2.0,3.0,2.0,2.0,2.0,2.0
01-30-84-04_1,01-30-84-04-H1,16,16101,1.0,3.0,,2.0,2.0,2.0
01-30-87-65_1,01-30-87-65-H1,8,8201,1.0,85.0,2.0,2.0,2.0,2.0
01-31-06-85_1,01-31-06-85-H1,13,13110,1.0,85.0,2.0,2.0,2.0,2.0
01-31-45-67_5,01-31-45-67-H1,13,13125,1.0,4.0,2.0,2.0,2.0,2.0
01-31-68-47_1,01-31-68-47-H1,10,10109,1.0,85.0,2.0,2.0,2.0,2.0
01-31-77-34_8,01-31-77-34-H1,13,13122,1.0,4.0,2.0,2.0,2.0,2.0
01-31-92-21_4,01-31-92-21-H1,13,13402,1.0,85.0,2.0,2.0,2.0,2.0
01-32-06-61_1,01-32-06-61-H1,7,7401,1.0,3.0,,2.0,2.0,2.0
01-32-44-26_2,01-32-44-26-H1,1,1107,2.0,3.0,2.0,2.0,2.0,2.0
01-32-64-84_1,01-32-64-84-H1,6,6108,1.0,3.0,,2.0,2.0,2.0
01-33-15-72_3,01-33-15-72-H1,14,14108,2.0,4.0,,2.0,2.0,2.0
01-33-24-79_1,01-33-24-79-H1,7,7404,1.0,2.0,2.0,2.0,2.0,2.0
01-33-47-01_1,01-33-47-01-H1,5,5801,1.0,3.0,1.0,2.0,2.0,2.0
01-33-55-82_2,01-33-55-82-H1,13,13109,2.0,3.0,2.0,2.0,1.0,2.0
01-33-66-17_1,01-33-66-17-H1,3,3201,1.0,3.0,2.0,2.0,2.0,2.0
01-33-97-63_1,01-33-97-63-H1,13,13501,1.0,85.0,,2.0,2.0,2.0
01-34-20-13_2,01-34-20-13-H1,8,8103,1.0,2.0,2.0,2.0,2.0,2.0
01-34-66-88_2,01-34-66-88-H1,5,5401,2.0,4.0,2.0,2.0,2.0,2.0
01-34-69-88_2,01-34-69-88-H1,13,13110,1.0,3.0,2.0,2.0,2.0,2.0
01-34-92-23_1,01-34-92-23-H1,8,8110,1.0,85.0,,2.0,2.0,2.0
01-35-23-49_2,01-35-23-49-H1,10,10101,1.0,85.0,2.0,2.0,2.0,2.0
01-35-48-10_2,01-35-48-10-H1,13,13122,2.0,3.0,2.0,2.0,2.0,2.0
01-35-68-41_1,01-35-68-41-H1,10,10202,1.0,85.0,,2.0,2.0,2.0
01-36-06-61_1,01-36-06-61-H1,5,5801,1.0,3.0,2.0,2.0,2.0,2.0
01-36-37-14_4,01-36-37-14-H1,6,6117,2.0,85.0,2.0,2.0,2.0,2.0
01-36-39-15_1,01-36-39-15-H1,6,6115,1.0,3.0,2.0,2.0,2.0,2.0
01-36-63-33_3,01-36-63-33-H1,7,7101,1.0,3.0,2.0,2.0,1.0,2.0
01-36-72-17_1,01-36-72-17-H1,13,13101,2.0,3.0,,2.0,2.0,2.0
01-36-77-69_1,01-36-77-69-H1,8,8102,1.0,3.0,2.0,2.0,2.0,2.0
01-36-95-32_2,01-36-95-32-H1,13,13302,1.0,3.0,2.0,2.0,2.0,2.0
01-37-06-32_3,01-37-06-32-H1,13,13115,1.0,4.0,2.0,2.0,2.0,2.0
01-37-19-41_1,01-37-19-41-H1,14,14108,2.0,3.0,2.0,2.0,2.0,2.0
01-37-33-96_1,01-37-33-96-H1,8,8108,1.0,85.0,,2.0,2.0,2.0
01-37-40-64_1,01-37-40-64-H1,12,12101,1.0,85.0,,2.0,2.0,2.0
01-37-40-71_1,01-37-40-71-H1,13,13114,1.0,85.0,,2.0,2.0,2.0
01-37-63-44_2,01-37-63-44-H1,8,8108,1.0,4.0,2.0,2.0,2.0,2.0
01-37-77-69_1,01-37-77-69-H1,13,13120,2.0,85.0,2.0,2.0,2.0,2.0
01-37-85-07_2,01-37-85-07-H1,1,1107,1.0,85.0,2.0,2.0,2.0,2.0
01-37-89-35_2,01-37-89-35-H1,8,8110,2.0,85.0,,2.0,2.0,2.0
01-37-97-02_1,01-37-97-02-H1,15,15101,1.0,3.0,2.0,2.0,2.0,2.0
01-38-18-84_1,01-38-18-84-H1,13,13111,1.0,3.0,,2.0,2.0,2.0
01-38-43-80_2,01-38-43-80-H1,5,5301,1.0,3.0,2.0,2.0,2.0,2.0
01-38-58-45_3,01-38-58-45-H1,13,13302,2.0,3.0,,2.0,2.0,2.0
01-38-69-06_3,01-38-69-06-H1,3,3301,1.0,85.0,,2.0,2.0,2.0
01-38-74-76_1,01-38-74-76-H1,10,10101,1.0,3.0,,1.0,2.0,2.0
01-39-07-33_2,01-39-07-33-H1,13,13121,1.0,3.0,,1.0,1.0,2.0
01-39-34-56_2,01-39-34-56-H1,5,5804,1.0,3.0,2.0,2.0,2.0,2.0
01-39-41-87_1,01-39-41-87-H1,5,5502,1.0,85.0,,1.0,2.0,2.0
01-39-48-67_2,01-39-48-67-H1,13,13110,1.0,4.0,2.0,2.0,2.0,2.0
01-39-56-42_2,01-39-56-42-H1,5,5601,1.0,2.0,,2.0,2.0,2.0
01-39-57-30_2,01-39-57-30-H1,13,13601,2.0,85.0,,2.0,2.0,2.0
01-39-59-19_1,01-39-59-19-H1,13,13604,1.0,85.0,,2.0,2.0,2.0
01-39-99-73_2,01-39-99-73-H1,12,12401,2.0,85.0,,2.0,2.0,2.0
01-40-06-90_4,01-40-06-90-H1,6,6106,2.0,85.0,2.0,2.0,2.0,2.0
01-40-09-72_3,01-40-09-72-H1,10,10202,2.0,85.0,2.0,2.0,2.0,2.0
01-40-29-35_1,01-40-29-35-H1,6,6301,1.0,2.0,2.0,2.0,2.0,2.0
01-40-35-53_2,01-40-35-53-H1,6,6106,1.0,3.0,2.0,2.0,2.0,2.0
01-40-53-80_1,01-40-53-80-H1,11,11101,2.0,85.0,,2.0,2.0,2.0
01-40-80-32_1,01-40-80-32-H1,13,13101,1.0,85.0,,2.0,2.0,2.0
01-40-82-47_2,01-40-82-47-H1,13,13301,2.0,85.0,,2.0,2.0,2.0
01-40-84-84_4,01-40-84-84-H1,8,8107,1.0,2.0,1.0,2.0,2.0,2.0
01-40-94-90_1,01-40-94-90-H1,11,11101,1.0,85.0,,2.0,2.0,2.0
01-40-98-89_2,01-40-98-89-H1,13,13112,1.0,3.0,2.0,2.0,2.0,2.0
01-40-99-42_1,01-40-99-42-H1,4,4102,1.0,85.0,,2.0,2.0,2.0
01-41-20-29_1,01-41-20-29-H1,3,3101,1.0,2.0,2.0,2.0,2.0,2.0
01-41-49-17_1,01-41-49-17-H1,13,13119,1.0,3.0,2.0,2.0,2.0,2.0
01-41-70-14_2,01-41-70-14-H1,13,13116,1.0,3.0,2.0,2.0,2.0,2.0
01-41-83-25_1,01-41-83-25-H1,4,4201,1.0,85.0,,2.0,2.0,2.0
01-42-87-70_2,01-42-87-70-H1,9,9115,1.0,3.0,2.0,1.0,2.0,2.0
01-43-03-20_2,01-43-03-20-H1,1,1107,1.0,85.0,2.0,1.0,2.0,2.0
01-43-10-86_2,01-43-10-86-H1,13,13118,2.0,85.0,,2.0,2.0,2.0
01-43-12-82_1,01-43-12-82-H1,10,10202,1.0,1.0,2.0,2.0,2.0,2.0
01-43-31-20_1,01-43-31-20-H1,1,1107,1.0,85.0,2.0,2.0,2.0,2.0
01-43-36-42_1,01-43-36-42-H1,13,13131,1.0,2.0,1.0,1.0,2.0,2.0
01-43-40-72_1,01-43-40-72-H1,3,3301,1.0,85.0,,2.0,2.0,2.0
01-44-41-09_1,01-44-41-09-H1,3,3301,1.0,85.0,,2.0,2.0,2.0
01-44-60-55_1,01-44-60-55-H1,6,6108,1.0,2.0,2.0,2.0,2.0,2.0
01-44-76-60_2,01-44-76-60-H1,7,7101,1.0,85.0,,2.0,2.0,2.0
01-44-86-11_1,01-44-86-11-H1,7,7301,2.0,3.0,2.0,2.0,2.0,2.0
01-45-69-47_1,01-45-69-47-H1,15,15101,1.0,85.0,2.0,2.0,2.0,2.0
01-45-70-14_2,01-45-70-14-H1,8,8110,1.0,3.0,,2.0,2.0,2.0
01-46-07-72_1,01-46-07-72-H1,13,13132,2.0,3.0,2.0,2.0,2.0,2.0
01-46-82-91_1,01-46-82-91-H1,12,12101,1.0,3.0,2.0,2.0,2.0,2.0
01-46-87-30_2,01-46-87-30-H1,8,8101,1.0,85.0,,2.0,2.0,2.0
01-46-93-07_1,01-46-93-07-H1,13,13109,1.0,85.0,2.0,2.0,2.0,2.0
01-47-26-55_3,01-47-26-55-H1,6,6115,1.0,85.0,2.0,2.0,1.0,2.0
01-47-28-78_1,01-47-28-78-H1,1,1401,1.0,4.0,,2.0,2.0,2.0
01-47-32-14_2,01-47-32-14-H1,5,5501,1.0,3.0,2.0,2.0,2.0,2.0
01-47-40-16_3,01-47-40-16-H1,5,5701,1.0,85.0,2.0,2.0,2.0,2.0
01-47-42-32_1,01-47-42-32-H1,13,13101,1.0,3.0,2.0,2.0,2.0,2.0
